Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction,ID,Shard
2004,0.205,0.014,1.24,0.169,-0.181,1.0275,-0.309,Down,747,3
2004,-0.309,0.205,0.014,1.24,0.169,1.1532,1.24,Up,748,3
2004,1.24,-0.309,0.205,0.014,1.24,1.5782,0.129,Up,749,3
2004,0.129,1.24,-0.309,0.205,0.014,1.4945,0.237,Up,750,3
2004,0.237,0.129,1.24,-0.309,0.205,1.7049,0.496,Up,751,3
2004,0.496,0.237,0.129,1.24,-0.309,1.8684,-0.889,Down,752,3
2004,-0.889,0.496,0.237,0.129,1.24,1.7207,0.479,Up,753,3
2004,0.479,-0.889,0.496,0.237,0.129,1.5102,-0.533,Down,754,3
2004,-0.533,0.479,-0.889,0.496,0.237,1.5959,0.829,Up,755,3
2004,0.829,-0.533,0.479,-0.889,0.496,1.5146,0.135,Up,756,3
2004,0.135,0.829,-0.533,0.479,-0.889,1.695,0.687,Up,757,3
2004,0.687,0.135,0.829,-0.533,0.479,1.7211,-0.093,Down,758,3
2004,-0.093,0.687,0.135,0.829,-0.533,1.6982,0.777,Up,759,3
2004,0.777,-0.093,0.687,0.135,0.829,1.7576,-0.321,Down,760,3
2004,-0.321,0.777,-0.093,0.687,0.135,1.6937,-0.209,Down,761,3
2004,-0.209,-0.321,0.777,-0.093,0.687,1.5612,1.211,Up,762,3
2004,1.211,-0.209,-0.321,0.777,-0.093,1.4806,-0.98,Down,763,3
2004,-0.98,1.211,-0.209,-0.321,0.777,1.6731,-1.361,Down,764,3
2004,-1.361,-0.98,1.211,-0.209,-0.321,1.842,0.499,Up,765,3
2004,0.499,-1.361,-0.98,1.211,-0.209,1.9219,-0.263,Down,766,3
2004,-0.263,0.499,-1.361,-0.98,1.211,1.635,0.365,Up,767,3
2004,0.365,-0.263,0.499,-1.361,-0.98,1.5992,0.068,Up,768,3
2004,0.068,0.365,-0.263,0.499,-1.361,1.4769,-0.837,Down,769,3
2004,-0.837,0.068,0.365,-0.263,0.499,1.6348,0.184,Up,770,3
2004,0.184,-0.837,0.068,0.365,-0.263,1.5666,1.256,Up,771,3
2004,1.256,0.184,-0.837,0.068,0.365,1.4776,-0.258,Down,772,3
2004,-0.258,1.256,0.184,-0.837,0.068,1.3035,0.503,Up,773,3
2004,0.503,-0.258,1.256,0.184,-0.837,1.4039,1.067,Up,774,3
2004,1.067,0.503,-0.258,1.256,0.184,1.6993,-0.488,Down,775,3
2004,-0.488,1.067,0.503,-0.258,1.256,1.4643,-0.547,Down,776,3
2004,-0.547,-0.488,1.067,0.503,-0.258,1.3292,0.976,Up,777,3
2004,0.976,-0.547,-0.488,1.067,0.503,1.3965,-0.447,Down,778,3
2004,-0.447,0.976,-0.547,-0.488,1.067,1.3824,-0.413,Down,779,3
2004,-0.413,-0.447,0.976,-0.547,-0.488,1.5628,-0.257,Down,780,3
2004,-0.257,-0.413,-0.447,0.976,-0.547,1.4796,-0.273,Down,781,3
2004,-0.273,-0.257,-0.413,-0.447,0.976,1.3804,-0.167,Down,782,3
2004,-0.167,-0.273,-0.257,-0.413,-0.447,1.5436,0.402,Up,783,3
2004,0.402,-0.167,-0.273,-0.257,-0.413,1.3607,0.108,Up,784,3
2004,0.108,0.402,-0.167,-0.273,-0.257,1.3839,0.003,Up,785,3
2004,0.003,0.108,0.402,-0.167,-0.273,1.5404,0.963,Up,786,3
2004,0.963,0.003,0.108,0.402,-0.167,1.4971,-0.594,Down,787,3
2004,-0.594,0.963,0.003,0.108,0.402,1.476,0.168,Up,788,3
2004,0.168,-0.594,0.963,0.003,0.108,1.3345,0.334,Up,789,3
2004,0.334,0.168,-0.594,0.963,0.003,1.2658,0.172,Up,790,3
2004,0.172,0.334,0.168,-0.594,0.963,1.3982,-0.835,Down,791,3
2004,-0.835,0.172,0.334,0.168,-0.594,1.2544,-0.577,Down,792,3
2004,-0.577,-0.835,0.172,0.334,0.168,1.4994,-1.463,Down,793,3
2004,-1.463,-0.577,-0.835,0.172,0.334,1.6484,-1.522,Down,794,3
2004,-1.522,-1.463,-0.577,-0.835,0.172,1.8899,1.246,Up,795,3
2004,1.246,-1.522,-1.463,-0.577,-0.835,1.3885,-1.435,Down,796,3
2004,-1.435,1.246,-1.522,-1.463,-0.577,1.6006,0.562,Up,797,3
2004,0.562,-1.435,1.246,-1.522,-1.463,1.5007,1.175,Up,798,3
2004,1.175,0.562,-1.435,1.246,-1.522,1.4901,-0.127,Down,799,3
2004,-0.127,1.175,0.562,-1.435,1.246,1.3692,-1.117,Down,800,3
2004,-1.117,-0.127,1.175,0.562,-1.435,1.4574,-1.296,Down,801,3
2004,-1.296,-1.117,-0.127,1.175,0.562,1.4523,-0.132,Down,802,3
2004,-0.132,-1.296,-1.117,-0.127,1.175,1.4582,-0.239,Down,803,3
2004,-0.239,-0.132,-1.296,-1.117,-0.127,1.5278,1.637,Up,804,3
2004,1.637,-0.239,-0.132,-1.296,-1.117,1.4717,-0.102,Down,805,3
2004,-0.102,1.637,-0.239,-0.132,-1.296,1.3191,1.3,Up,806,3
2004,1.3,-0.102,1.637,-0.239,-0.132,1.4055,0.404,Up,807,3
2004,0.404,1.3,-0.102,1.637,-0.239,1.3324,-0.07,Down,808,3
2004,-0.07,0.404,1.3,-0.102,1.637,1.5607,0.529,Up,809,3
2004,0.529,-0.07,0.404,1.3,-0.102,1.5607,0.851,Up,810,3
2004,0.851,0.529,-0.07,0.404,1.3,1.6292,0.767,Up,811,3
2004,0.767,0.851,0.529,-0.07,0.404,1.4137,-0.209,Down,812,3
2004,-0.209,0.767,0.851,0.529,-0.07,1.3977,-0.665,Down,813,3
2004,-0.665,-0.209,0.767,0.851,0.529,1.4588,-0.106,Down,814,3
2004,-0.106,-0.665,-0.209,0.767,0.851,1.1998,0.516,Up,815,3
2004,0.516,-0.106,-0.665,-0.209,0.767,1.1024,-1.376,Down,816,3
2004,-1.376,0.516,-0.106,-0.665,-0.209,1.4232,-0.112,Down,817,3
2004,-0.112,-1.376,0.516,-0.106,-0.665,1.5477,0.059,Up,818,3
2004,0.059,-0.112,-1.376,0.516,-0.106,1.5687,0.511,Up,819,3
2004,0.511,0.059,-0.112,-1.376,0.516,1.4878,0.107,Up,820,3
2004,0.107,0.511,0.059,-0.112,-1.376,1.1949,-1.556,Down,821,3
2004,-1.556,0.107,0.511,0.059,-0.112,1.5085,0.531,Up,822,3
2004,0.531,-1.556,0.107,0.511,0.059,1.7381,1.409,Up,823,3
2004,1.409,0.531,-1.556,0.107,0.511,1.8267,0.059,Up,824,3
2004,0.059,1.409,0.531,-1.556,0.107,1.3961,-0.445,Down,825,3
2004,-0.445,0.059,1.409,0.531,-1.556,1.2906,0.227,Up,826,3
2004,0.227,-0.445,0.059,1.409,0.531,1.518,-1.379,Down,827,3
2004,-1.379,0.227,-0.445,0.059,1.409,1.8556,-0.759,Down,828,3
2004,-0.759,-1.379,0.227,-0.445,0.059,1.859,-0.592,Down,829,3
2004,-0.592,-0.759,-1.379,0.227,-0.445,1.6347,0.92,Up,830,3
2004,0.92,-0.592,-0.759,-1.379,0.227,1.5716,0.184,Up,831,3
2004,0.184,0.92,-0.592,-0.759,-1.379,1.6621,0.177,Up,832,3
2004,0.177,0.184,0.92,-0.592,-0.759,1.469,-0.672,Down,833,3
2004,-0.672,0.177,0.184,0.92,-0.592,1.5093,-1.373,Down,834,3
2004,-1.373,-0.672,0.177,0.184,0.92,1.6536,-1.054,Down,835,3
2004,-1.054,-1.373,-0.672,0.177,0.184,1.9184,0.766,Up,836,3
2004,0.766,-1.054,-1.373,-0.672,0.177,1.5338,0.167,Up,837,3
2004,0.167,0.766,-1.054,-1.373,-0.672,1.6976,-0.077,Down,838,3
2004,-0.077,0.167,0.766,-1.054,-1.373,1.4111,-0.067,Down,839,3
2004,-0.067,-0.077,0.167,0.766,-1.054,1.3359,-1.059,Down,840,3
2004,-1.059,-0.067,-0.077,0.167,0.766,1.4301,0.682,Up,841,3
2004,0.682,-1.059,-0.067,-0.077,0.167,1.353,-0.257,Down,842,3
2004,-0.257,0.682,-1.059,-0.067,-0.077,1.5486,0.047,Up,843,3
2004,0.047,-0.257,0.682,-1.059,-0.067,1.211,0.401,Up,844,3
2004,0.401,0.047,-0.257,0.682,-1.059,1.2586,0.169,Up,845,3
2004,0.169,0.401,0.047,-0.257,0.682,1.2275,1.61,Up,846,3
2004,1.61,0.169,0.401,0.047,-0.257,1.5457,0.17,Up,847,3
2004,0.17,1.61,0.169,0.401,0.047,1.3694,0.569,Up,848,3
2004,0.569,0.17,1.61,0.169,0.401,1.4475,-0.054,Down,849,3
2004,-0.054,0.569,0.17,1.61,0.169,1.1726,0.046,Up,850,3
2004,0.046,-0.054,0.569,0.17,1.61,1.238,0.338,Up,851,3
2004,0.338,0.046,-0.054,0.569,0.17,1.2517,-0.742,Down,852,3
2004,-0.742,0.338,0.046,-0.054,0.569,1.2324,0.525,Up,853,3
2004,0.525,-0.742,0.338,0.046,-0.054,1.1153,1.596,Up,854,3
2004,1.596,0.525,-0.742,0.338,0.046,1.2118,0.154,Up,855,3
2004,0.154,1.596,0.525,-0.742,0.338,1.1903,-0.95,Down,856,3
2004,-0.95,0.154,1.596,0.525,-0.742,1.2768,0.454,Up,857,3
2004,0.454,-0.95,0.154,1.596,0.525,1.1606,-0.984,Down,858,3
2004,-0.984,0.454,-0.95,0.154,1.596,1.1794,0.597,Up,859,3
2004,0.597,-0.984,0.454,-0.95,0.154,1.3459,0.137,Up,860,3
2004,0.137,0.597,-0.984,0.454,-0.95,1.1684,-0.133,Down,861,3
2004,-0.133,0.137,0.597,-0.984,0.454,1.2967,0.262,Up,862,3
2004,0.262,-0.133,0.137,0.597,-0.984,1.5006,-0.416,Down,863,3
2004,-0.416,0.262,-0.133,0.137,0.597,1.1239,0.364,Up,864,3
2004,0.364,-0.416,0.262,-0.133,0.137,1.3823,0.851,Up,865,3
2004,0.851,0.364,-0.416,0.262,-0.133,1.4442,-0.298,Down,866,3
2004,-0.298,0.851,0.364,-0.416,0.262,1.3949,-0.545,Down,867,3
2004,-0.545,-0.298,0.851,0.364,-0.416,1.8129,-0.095,Down,868,3
2004,-0.095,-0.545,-0.298,0.851,0.364,1.3546,0.251,Up,869,3
2004,0.251,-0.095,-0.545,-0.298,0.851,1.375,0.408,Up,870,3
2004,0.408,0.251,-0.095,-0.545,-0.298,1.4738,-1.043,Down,871,3
2004,-1.043,0.408,0.251,-0.095,-0.545,1.4957,-0.315,Down,872,3
2004,-0.315,-1.043,0.408,0.251,-0.095,1.085,-0.815,Down,873,3
2004,-0.815,-0.315,-1.043,0.408,0.251,1.2833,0.19,Up,874,3
2004,0.19,-0.815,-0.315,-1.043,0.408,1.3286,-0.824,Down,875,3
2004,-0.824,0.19,-0.815,-0.315,-1.043,1.4011,0.334,Up,876,3
2004,0.334,-0.824,0.19,-0.815,-0.315,1.1863,0.138,Up,877,3
2004,0.138,0.334,-0.824,0.19,-0.815,1.1146,0.071,Up,878,3
2004,0.071,0.138,0.334,-0.824,0.19,1.1997,-0.329,Down,879,3
2004,-0.329,0.071,0.138,0.334,-0.824,1.462,-0.43,Down,880,3
2004,-0.43,-0.329,0.071,0.138,0.334,1.4087,-0.479,Down,881,3
2004,-0.479,-0.43,-0.329,0.071,0.138,1.4503,-0.044,Down,882,3
2004,-0.044,-0.479,-0.43,-0.329,0.071,1.3199,0.706,Up,883,3
2004,0.706,-0.044,-0.479,-0.43,-0.329,1.4458,-1.334,Down,884,3
2004,-1.334,0.706,-0.044,-0.479,-0.43,1.6795,0.271,Up,885,3
2004,0.271,-1.334,0.706,-0.044,-0.479,1.6808,-0.97,Down,886,3
2004,-0.97,0.271,-1.334,0.706,-0.044,1.3375,-0.196,Down,887,3
2004,-0.196,-0.97,0.271,-1.334,0.706,1.4134,0.993,Up,888,3
2004,0.993,-0.196,-0.97,0.271,-1.334,1.6108,0.054,Up,889,3
2004,0.054,0.993,-0.196,-0.97,0.271,1.5543,0.457,Up,890,3
2004,0.457,0.054,0.993,-0.196,-0.97,1.5301,0.117,Up,891,3
2004,0.117,0.457,0.054,0.993,-0.196,1.2982,0.445,Up,892,3
2004,0.445,0.117,0.457,0.054,0.993,1.276,-0.626,Down,893,3
2004,-0.626,0.445,0.117,0.457,0.054,1.3383,-0.096,Down,894,3
2004,-0.096,-0.626,0.445,0.117,0.457,1.3692,-1.632,Down,895,3
2004,-1.632,-0.096,-0.626,0.445,0.117,1.3974,-1.548,Down,896,3
2004,-1.548,-1.632,-0.096,-0.626,0.445,1.521,0.117,Up,897,3
2004,0.117,-1.548,-1.632,-0.096,-0.626,1.086,1.297,Up,898,3
2004,1.297,0.117,-1.548,-1.632,-0.096,1.2456,-0.301,Down,899,3
2004,-0.301,1.297,0.117,-1.548,-1.632,1.4104,-1.168,Down,900,3
2004,-1.168,-0.301,1.297,0.117,-1.548,1.4051,0.148,Up,901,3
2004,0.148,-1.168,-0.301,1.297,0.117,1.1751,1.366,Up,902,3
2004,1.366,0.148,-1.168,-0.301,1.297,1.2062,0.22,Up,903,3
2004,0.22,1.366,0.148,-1.168,-0.301,1.2678,1.244,Up,904,3
2004,1.244,0.22,1.366,0.148,-1.168,1.2825,-0.36,Down,905,3
2004,-0.36,1.244,0.22,1.366,0.148,1.2494,0.652,Up,906,3
2004,0.652,-0.36,1.244,0.22,1.366,1.1999,-0.243,Down,907,3
2004,-0.243,0.652,-0.36,1.244,0.22,1.0219,0.047,Up,908,3
2004,0.047,-0.243,0.652,-0.36,1.244,1.0925,0.8,Up,909,3
2004,0.8,0.047,-0.243,0.652,-0.36,1.1922,0.012,Up,910,3
2004,0.012,0.8,0.047,-0.243,0.652,1.0236,0.243,Up,911,3
2004,0.243,0.012,0.8,0.047,-0.243,0.8454,-0.778,Down,912,3
2004,-0.778,0.243,0.012,0.8,0.047,0.8431,0.463,Up,913,3
2004,0.463,-0.778,0.243,0.012,0.8,1.1382,0.151,Up,914,3
2004,0.151,0.463,-0.778,0.243,0.012,1.1421,1.121,Up,915,3
2004,1.121,0.151,0.463,-0.778,0.243,1.1184,-0.418,Down,916,3
2004,-0.418,1.121,0.151,0.463,-0.778,0.92417,0.689,Up,917,3
2004,0.689,-0.418,1.121,0.151,0.463,1.2144,-0.449,Down,918,3
2004,-0.449,0.689,-0.418,1.121,0.151,1.2463,0.189,Up,919,3
2004,0.189,-0.449,0.689,-0.418,1.121,1.3713,0.495,Up,920,3
2004,0.495,0.189,-0.449,0.689,-0.418,1.2612,0.169,Up,921,3
2004,0.169,0.495,0.189,-0.449,0.689,1.2998,0.223,Up,922,3
2004,0.223,0.169,0.495,0.189,-0.449,1.2045,-0.705,Down,923,3
2004,-0.705,0.223,0.169,0.495,0.189,1.256,0.279,Up,924,3
2004,0.279,-0.705,0.223,0.169,0.495,1.1139,0.449,Up,925,3
2004,0.449,0.279,-0.705,0.223,0.169,1.4226,-0.563,Down,926,3
2004,-0.563,0.449,0.279,-0.705,0.223,1.1976,0.633,Up,927,3
2004,0.633,-0.563,0.449,0.279,-0.705,1.325,-1.394,Down,928,3
2004,-1.394,0.633,-0.563,0.449,0.279,1.3799,-0.467,Down,929,3
2004,-0.467,-1.394,0.633,-0.563,0.449,1.2863,0.158,Up,930,3
2004,0.158,-0.467,-1.394,0.633,-0.563,1.2554,-0.594,Down,931,3
2004,-0.594,0.158,-0.467,-1.394,0.633,1.2635,0.593,Up,932,3
2004,0.593,-0.594,0.158,-0.467,-1.394,1.3966,0.427,Up,933,3
2004,0.427,0.593,-0.594,0.158,-0.467,1.4029,-0.02,Down,934,3
2004,-0.02,0.427,0.593,-0.594,0.158,1.748,1.518,Up,935,3
2004,1.518,-0.02,0.427,0.593,-0.594,1.5822,0.324,Up,936,3
2004,0.324,1.518,-0.02,0.427,0.593,1.534,-0.061,Down,937,3
2004,-0.061,0.324,1.518,-0.02,0.427,1.4184,0.667,Up,938,3
2004,0.667,-0.061,0.324,1.518,-0.02,1.4167,-0.998,Down,939,3
2004,-0.998,0.667,-0.061,0.324,1.518,1.4475,-0.753,Down,940,3
2004,-0.753,-0.998,0.667,-0.061,0.324,1.2916,0.201,Up,941,3
2004,0.201,-0.753,-0.998,0.667,-0.061,0.9438,-0.227,Down,942,3
2004,-0.227,0.201,-0.753,-0.998,0.667,1.3201,-0.73,Down,943,3
2004,-0.73,-0.227,0.201,-0.753,-0.998,1.5462,-0.93,Down,944,3
2004,-0.93,-0.73,-0.227,0.201,-0.753,1.4895,0.445,Up,945,3
2004,0.445,-0.93,-0.73,-0.227,0.201,1.6451,0.525,Up,946,3
2004,0.525,0.445,-0.93,-0.73,-0.227,1.3733,-0.969,Down,947,3
2004,-0.969,0.525,0.445,-0.93,-0.73,1.7375,0.039,Up,948,3
2004,0.039,-0.969,0.525,0.445,-0.93,1.6857,0.256,Up,949,3
2004,0.256,0.039,-0.969,0.525,0.445,1.673,-0.972,Down,950,3
2004,-0.972,0.256,0.039,-0.969,0.525,1.4696,-0.086,Down,951,3
2004,-0.086,-0.972,0.256,0.039,-0.969,1.3805,1.488,Up,952,3
2004,1.488,-0.086,-0.972,0.256,0.039,1.6854,1.288,Up,953,3
2004,1.288,1.488,-0.086,-0.972,0.256,1.7419,0.181,Up,954,3
2004,0.181,1.288,1.488,-0.086,-0.972,1.6282,0.245,Up,955,3
2004,0.245,0.181,1.288,1.488,-0.086,1.5008,0.027,Up,956,3
2004,0.027,0.245,0.181,1.288,1.488,1.3959,0.004,Up,957,3
2004,0.004,0.027,0.245,0.181,1.288,1.659,1.118,Up,958,3
2004,1.118,0.004,0.027,0.245,0.181,1.7675,1.616,Up,959,3
2004,1.616,1.118,0.004,0.027,0.245,1.7827,0.387,Up,960,3
2004,0.387,1.616,1.118,0.004,0.027,1.7244,-0.11,Down,961,3
2004,-0.11,0.387,1.616,1.118,0.004,1.3587,-0.07,Down,962,3
2004,-0.07,-0.11,0.387,1.616,1.118,1.4508,-0.101,Down,963,3
2004,-0.101,-0.07,-0.11,0.387,1.616,1.5043,0.909,Up,964,3
2004,0.909,-0.101,-0.07,-0.11,0.387,1.393,0.911,Up,965,3
2004,0.911,0.909,-0.101,-0.07,-0.11,1.5316,-0.03,Down,966,3
2004,-0.03,0.911,0.909,-0.101,-0.07,1.4533,-0.708,Down,967,3
2004,-0.708,-0.03,0.911,0.909,-0.101,1.3644,0.554,Up,968,3
2004,0.554,-0.708,-0.03,0.911,0.909,1.6842,0.136,Up,969,3
2004,0.136,0.554,-0.708,-0.03,0.911,1.4567,-1.116,Down,970,3
2004,-1.116,0.136,0.554,-0.708,-0.03,1.5266,0.59,Up,971,3
2004,0.59,-1.116,0.136,0.554,-0.708,1.3927,-0.025,Down,972,3
2004,-0.025,0.59,-1.116,0.136,0.554,1.4283,0.41,Up,973,3
2004,0.41,-0.025,0.59,-1.116,0.136,1.1496,0.075,Up,974,3
2004,0.075,0.41,-0.025,0.59,-1.116,0.50458,-0.345,Down,975,3
2004,-0.345,0.075,0.41,-0.025,0.59,1.3785,-0.403,Down,976,3
2004,-0.403,-0.345,0.075,0.41,-0.025,1.5535,1.495,Up,977,3
2004,1.495,-0.403,-0.345,0.075,0.41,1.7728,-0.087,Down,978,3
2004,-0.087,1.495,-0.403,-0.345,0.075,1.7749,0.071,Up,979,3
2004,0.071,-0.087,1.495,-0.403,-0.345,1.5667,-0.077,Down,980,3
2004,-0.077,0.071,-0.087,1.495,-0.403,1.3544,-1.107,Down,981,3
2004,-1.107,-0.077,0.071,-0.087,1.495,1.5339,0.488,Up,982,3
2004,0.488,-1.107,-0.077,0.071,-0.087,1.5252,0.544,Up,983,3
2004,0.544,0.488,-1.107,-0.077,0.071,1.6247,-0.104,Down,984,3
2004,-0.104,0.544,0.488,-1.107,-0.077,1.4437,0.899,Up,985,3
2004,0.899,-0.104,0.544,0.488,-1.107,1.4361,0.392,Up,986,3
2004,0.392,0.899,-0.104,0.544,0.488,1.5444,0.194,Up,987,3
2004,0.194,0.392,0.899,-0.104,0.544,1.6958,-0.208,Down,988,3
2004,-0.208,0.194,0.392,0.899,-0.104,1.7939,-0.749,Down,989,3
2004,-0.749,-0.208,0.194,0.392,0.899,2.335,0.038,Up,990,3
2004,0.038,-0.749,-0.208,0.194,0.392,1.4228,0.904,Up,991,3
2004,0.904,0.038,-0.749,-0.208,0.194,1.4837,0.342,Up,992,3
2004,0.342,0.904,0.038,-0.749,-0.208,1.3908,0.046,Up,993,3
2004,0.046,0.342,0.904,0.038,-0.749,0.9561,-0.431,Down,994,3
2004,-0.431,0.046,0.342,0.904,0.038,0.922,0.715,Up,995,3
2004,0.715,-0.431,0.046,0.342,0.904,0.983,-0.007,Down,996,3
2004,-0.007,0.715,-0.431,0.046,0.342,0.9259,0.008,Up,997,3
